_ra_,_dec_,_searchID_,MatchID,distanceArcMin,MatchRA,MatchDec,DSigma,AbsCorr,NumFilters,NumVisits,NumImages,StartTime,StopTime,StartMJD,StopMJD,TargetName,CI,CI_Sigma,KronRadius,KronRadius_Sigma,Extinction,W2_F170W,W2_F170W_MAD,W2_F170W_N,W2_F255W,W2_F255W_MAD,W2_F255W_N,W2_F300W,W2_F300W_MAD,W2_F300W_N,W2_F336W,W2_F336W_MAD,W2_F336W_N,W3_F336W,W3_F336W_MAD,W3_F336W_N,W2_F439W,W2_F439W_MAD,W2_F439W_N,A_F475W,A_F475W_MAD,A_F475W_N,W3_F475W,W3_F475W_MAD,W3_F475W_N,W2_F555W,W2_F555W_MAD,W2_F555W_N,A_F606W,A_F606W_MAD,A_F606W_N,W3_F606W,W3_F606W_MAD,W3_F606W_N,W2_F702W,W2_F702W_MAD,W2_F702W_N,W3_F775W,W3_F775W_MAD,W3_F775W_N,A_F814W,A_F814W_MAD,A_F814W_N,W2_F814W,W2_F814W_MAD,W2_F814W_N,W3_F814W,W3_F814W_MAD,W3_F814W_N,A_F850LP,A_F850LP_MAD,A_F850LP_N,W3_F105W,W3_F105W_MAD,W3_F105W_N,W3_F110W,W3_F110W_MAD,W3_F110W_N,W3_F140W,W3_F140W_MAD,W3_F140W_N,W3_F160W,W3_F160W_MAD,W3_F160W_N
143.111703502904,42.0880440515334,277,87192186,0.0034537363531701695,143.111679762018,42.08798925186235,0.0,Y,1,1,1,2008-11-13 21:01:13.197000,2008-11-13 21:29:13.323000,54783.87584714359,54783.895293071866,SDSSJ093226.81+420516.9,2.5583798658914407,0.0,0.45499999999999996,0.0,0.018099680542945862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.177000045776367,0.0,1,,,,,,,,,,,,,,,,,,
155.717594881021,46.7057773228644,278,61486215,0.0011986719325323717,155.7175703,46.7057666,0.0,Y,1,1,1,2009-01-20 08:20:12.323000,2009-01-20 10:06:12.447000,54851.34736482194,54851.42097737035,SDSSJ102252.20+464220.8,2.3638268089827212,0.0,0.45499999999999996,0.0,0.011195319704711437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.929000854492188,0.0,1,,,,,,,,,,,,,,,,,,
146.773825237988,5.03330754446627,279,36897477,0.0007358834449221135,146.7738327,5.0333173,0.0,Y,1,1,1,2008-11-28 06:16:13.223000,2008-11-28 06:44:13.350000,54798.26126412256,54798.280710050836,SDSSJ094705.72+050159.9,2.6326815509263364,0.0,0.45499999999999996,0.0,0.02729503996670246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.42799949645996,0.0,1,,,,,,,,,,,,,,,,,,
144.589780177216,6.52524271668873,280,68511895,0.0021558220043725158,144.58978888780823,6.525207844110758,0.0,Y,1,1,1,2016-02-06 21:04:31.350000,2016-02-06 21:23:43.413000,57424.87814059248,57424.8914746549,SDSSJ093821.54+063130.8,2.7073215161051065,0.0,0.9697999954223633,0.0,0.05127666890621185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.306900024414062,0.0,1,,,,,,
144.589780177216,6.52524271668873,280,92523244,0.02798373837073554,144.58973238798225,6.524778744088958,0.0,Y,1,1,1,2016-02-06 21:04:31.350000,2016-02-06 21:23:43.413000,57424.87814059248,57424.8914746549,SDSSJ093821.54+063130.8,4.145357012748718,0.0,1.2869999408721924,0.0,0.05127666890621185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.19230079650879,0.0,1,,,,,,
144.589780177216,6.52524271668873,280,2326452,0.0327733989072832,144.58990098799046,6.524709844154023,0.0,Y,1,1,1,2016-02-06 21:04:31.350000,2016-02-06 21:23:43.413000,57424.87814059248,57424.8914746549,SDSSJ093821.54+063130.8,4.176071286201477,0.0,1.3155999183654785,0.0,0.05127666890621185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.46380043029785,0.0,1,,,,,,
144.589780177216,6.52524271668873,280,57100218,0.035479965676795316,144.5899835875557,6.5257984441858925,0.0,Y,1,1,1,2016-02-06 21:04:31.350000,2016-02-06 21:23:43.413000,57424.87814059248,57424.8914746549,SDSSJ093821.54+063130.8,4.0657141378947665,0.0,1.2596999406814575,0.0,0.05127666890621185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.961599349975586,0.0,1,,,,,,
144.589780177216,6.52524271668873,280,104527690,0.04069559926477663,144.5902933879135,6.5247954443054565,0.0,Y,1,1,1,2016-02-06 21:04:31.350000,2016-02-06 21:23:43.413000,57424.87814059248,57424.8914746549,SDSSJ093821.54+063130.8,4.036428672926766,0.0,1.2934999465942383,0.0,0.05127666890621185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.927200317382812,0.0,1,,,,,,
144.589780177216,6.52524271668873,280,40187273,0.04282945656906984,144.58982968751164,6.5259548441265,0.0,Y,1,1,1,2016-02-06 21:04:31.350000,2016-02-06 21:23:43.413000,57424.87814059248,57424.8914746549,SDSSJ093821.54+063130.8,3.990357262747628,0.0,1.324699878692627,0.0,0.05127666890621185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.50160026550293,0.0,1,,,,,,
144.589780177216,6.52524271668873,280,61234475,0.04693612857333804,144.5904734878636,6.524871944374962,0.0,Y,1,1,1,2016-02-06 21:04:31.350000,2016-02-06 21:23:43.413000,57424.87814059248,57424.8914746549,SDSSJ093821.54+063130.8,4.009107181004115,0.0,1.2999999523162842,0.0,0.05127666890621185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.251800537109375,0.0,1,,,,,,
144.589780177216,6.52524271668873,280,25550437,0.04895096366629765,144.59027428748595,6.525894344298078,0.0,Y,1,1,1,2016-02-06 21:04:31.350000,2016-02-06 21:23:43.413000,57424.87814059248,57424.8914746549,SDSSJ093821.54+063130.8,4.013571568897792,0.0,1.2896000146865845,0.0,0.05127666890621185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.64080047607422,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271220,0.009152723959759938,125.8951063,3.2209199,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.3971999883651733,0.0,0.7929999828338623,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.679000854492188,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271202,0.015533651014708424,125.8951872,3.221301,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,2.1135001182556152,0.0,1.1907999515533447,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.54400062561035,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271204,0.021409441699717056,125.8954907,3.2212463,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.8460999727249146,0.0,1.2180999517440796,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.961200714111328,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271188,0.02202876282775768,125.8950371,3.2213727,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.951200008392334,0.0,1.2076998949050903,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.397899627685547,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271223,0.02722857881687911,125.8955002,3.2207038,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,2.1231000423431396,0.0,1.2440998554229736,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.122699737548828,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271187,0.02779172123635376,125.8950974,3.2214946,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.7374999523162842,0.0,1.1790999174118042,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.99839973449707,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271186,0.028515153378186005,125.8948511,3.2213683,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,2.048099994659424,0.0,1.0984998941421509,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.222000122070312,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271224,0.028935436445447764,125.8956488,3.2208705,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.9636000394821167,0.0,1.236299991607666,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.74209976196289,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271248,0.03324225490599998,125.8949962,3.220526,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,2.180799961090088,0.0,1.2843999862670898,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.27359962463379,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271211,0.03329596360944286,125.894643,3.2210808,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.5355000495910645,0.0,1.186900019645691,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.04599952697754,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271249,0.0344057976031558,125.8953075,3.2204795,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.6328999996185303,0.0,1.1505000591278076,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.466699600219727,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271179,0.0352053645808746,125.8953037,3.2216194,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.4459999799728394,0.0,1.2011998891830444,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92460060119629,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271192,0.03696436684077443,125.8957034,3.221395,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,2.02620005607605,0.0,1.206399917602539,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.320999145507812,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271203,0.038825924112303845,125.8958222,3.2212146,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,2.0488998889923096,0.0,1.2596999406814575,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.130800247192383,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271219,0.0392153879012781,125.8958508,3.2210012,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.4112999439239502,0.0,1.2037999629974365,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.337099075317383,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271175,0.0399304547562424,125.8951625,3.2217069,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.6634000539779663,0.0,1.129699945449829,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.50480079650879,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108272552,0.0413223053197428,125.8955023,3.2204245,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,2.0169999599456787,0.0,1.233699917793274,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.19099998474121,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271243,0.04167611397143748,125.8946978,3.220559,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.9768999814987183,0.0,1.1881999969482422,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39419937133789,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271190,0.041872933173960965,125.8955504,3.2216447,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.9696999788284302,0.0,1.1647999286651611,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.83679962158203,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271228,0.042317944758352016,125.8958095,3.2206901,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.9599000215530396,0.0,1.1764999628067017,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.150999069213867,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271185,0.04255372939380718,125.8946908,3.2215394,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.955899953842163,0.0,1.095900058746338,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49799919128418,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271195,0.042841585457736,125.8945639,3.2213735,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.5643999576568604,0.0,1.1517999172210693,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.73900032043457,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271177,0.04438312319525387,125.8948289,3.221684,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.8696000576019287,0.0,1.1413999795913696,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.468299865722656,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108272560,0.045567101532060894,125.8953183,3.2202925,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,1.419700026512146,0.0,1.1036999225616455,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.96649932861328,0.0,1,,,,,,
125.89519747219,3.2210423090385,294,108271229,0.0494066139381068,125.8956586,3.2203596,0.0,N,1,1,1,2016-01-27 19:24:04.373000,2016-01-27 19:43:16.403000,57414.808383942116,57414.82171758078,SDSSJ082334.84+031315.6,2.023099899291992,0.0,1.2102999687194824,0.0,0.030554449185729027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.614999771118164,0.0,1,,,,,,
132.857568032804,39.594939829468,295,96681983,0.0018368876957374923,132.8575999973385,39.59492164748657,164.7939965003099,Y,2,1,2,2015-03-22 23:08:52.960000,2015-03-22 23:39:13.167000,57103.96450181957,57103.985569046345,SDSSJ085125.81+393541.7,2.9769967612508053,1.4737666274506314,0.3050999939441681,0.2119905979617314,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.458599090576172,0.0,1,,,,,,,,,,,,,,,,,,,,,,19.676300048828125,0.0,1,,,,,,
132.857568032804,39.594939829468,295,33285631,0.015189188270434056,132.85782358090773,39.59478073865278,0.0,Y,1,1,1,2008-11-07 17:59:13.187000,2008-11-07 18:27:13.313000,54777.7494581528,54777.76890408108,SDSSJ085125.81+393541.8,3.209776385536407,0.0,0.45499999999999996,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.805500030517578,0.0,1,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,95705182,0.025420993296994362,132.85702458996698,39.59487543259101,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.4982953613454644,0.0,0.2871999740600586,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.55660057067871,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,31028823,0.025900830425647857,132.85784618377411,39.59531454130484,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,1.7367045987736096,0.0,0.340800017118454,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.202699661254883,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,69561083,0.030387845816443108,132.857117437425,39.595308541031706,132.9324657499653,Y,2,2,2,2008-11-07 17:59:13.187000,2015-03-22 23:25:31.953000,54777.7494581528,57103.97606423823,SDSSJ085125.81+393541.8,2.86626493858165,0.3445750533302591,0.3614999884366989,0.13222898443486159,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34149932861328,0.0,1,,,,,,,,,,21.708999633789062,0.0,1,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,26942709,0.03274063177932023,132.85819388660525,39.595195144992516,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.453068169680509,0.0,0.34599998593330383,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75160026550293,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,56003247,0.03358670531662277,132.8568424879526,39.59496773065965,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.1768181161447004,0.0,0.2712000012397766,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.905399322509766,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,7727790,0.03390543299495733,132.856868991555,39.594769030940725,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.7509090575304898,0.0,0.22599999606609344,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.227399826049805,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,32499241,0.03522570534241104,132.8582828949718,39.59473674593644,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.1907954053445295,0.0,0.2955999970436096,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8710994720459,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,5562313,0.03627619514468116,132.85821719727795,39.59460024523962,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.7581819079139014,0.0,0.2775999903678894,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.800899505615234,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,97037020,0.03648966668876047,132.8575576790256,39.595547938245026,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,1.7138636925003745,0.0,0.3243999779224396,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.100299835205078,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,19186611,0.03786656918326037,132.85798260046298,39.59439554275149,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.8009089556607334,0.0,0.2955999970436096,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.683300018310547,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,101872387,0.040431969483371695,132.85671288567212,39.59508082928512,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.112272788177837,0.0,0.295199990272522,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.133100509643555,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,36946641,0.04400424731053945,132.85689167933302,39.59545583118146,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,1.9681818105957725,0.0,0.2563999891281128,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.849199295043945,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,56640809,0.04405003956545384,132.85669608287162,39.59523572910694,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,2.767159180207686,0.0,0.29839998483657837,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.888700485229492,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.857568032804,39.594939829468,295,78109379,0.04858687950369521,132.8573248753482,39.59572763577596,0.0,Y,1,1,1,2015-03-22 23:08:52.960000,2015-03-22 23:25:31.953000,57103.96450181957,57103.97606423823,SDSSJ085125.81+393541.7,1.4098863710056653,0.0,0.24079999327659607,0.0,0.03140221908688545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.69659996032715,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.904405967504,35.4745563375269,296,69758119,0.0004992957862358033,136.90440890285535,35.474548366666774,0.0,Y,1,1,1,2016-04-26 08:02:15.563000,2016-04-26 08:21:27.597000,57504.33490230795,57504.34823606489,SDSSJ090737.05+352828.4,2.9144642608506337,0.0,0.9736999273300171,0.0,0.026507500559091568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.858999252319336,0.0,1,,,,,,
123.954514609852,25.7837458687685,300,107852448,0.001440892734843261,123.95450859757159,25.783722472056418,0.0,Y,1,1,1,2009-01-12 09:51:12.307000,2009-01-12 10:19:12.433000,54843.410559083335,54843.430004969705,SDSSJ081549.08+254701.4,2.2914804226859324,0.0,0.45499999999999996,0.0,0.036425210535526276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.370800018310547,0.0,1,,,,,,,,,,,,,,,,,,
179.552243478204,57.8894953914339,306,92005290,0.004682474571624115,179.55226508586279,57.88941820001277,35.17352213722411,Y,2,2,2,2008-10-31 00:52:13.173000,2015-11-15 01:27:35.233000,54770.03626354411,57341.060824446846,SDSSJ115812.53+575322.1,2.8391959762582752,0.28296967660308414,0.4549999916553497,1.1801117554788664e-08,0.022290769964456558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.496591567993164,0.0,1,,,,,,,,,,18.625,0.0,1,,,,,,
185.928463090618,58.2462327537997,307,85524688,0.006560463345636104,185.92837212141305,58.24613445066198,30.220195503410096,Y,2,2,2,2008-02-06 05:40:17.127000,2016-06-03 21:08:50.673000,54502.236309291795,57542.881141997874,SDSSJ122342.82+581446.4,2.1383060429301723,0.36605041894327434,0.6954999649524689,0.34011831218603555,0.012149319984018803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.223190307617188,0.0,1,,,,,,,,,,17.458099365234375,0.0,1,,,,,,
185.928463090618,58.2462327537997,307,23113787,0.019917944630506595,185.9290929377032,58.24625089954359,0.0,Y,1,1,1,2016-06-03 20:49:38.607000,2016-06-03 21:08:50.673000,57542.86780788889,57542.881141997874,SDSSJ122342.82+581446.4,4.240893040384565,0.0,1.1686999797821045,0.0,0.012149319984018803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.358699798583984,0.0,1,,,,,,
